,professor_name,lecture_name,url_id,clean_txt,aspect
4410,나중채,자료구조및실습,1628355,"기말고사 때 실기 시험은 잘 보고 필기 시험을 못봐서 학점이 조금 낮게 나왔지만 교수님이 학기 중에 설명해주신 거 잘 공부하면 좋은 학점 받을 수 있음. 코로나로 인해서 중간고사 시험이 중간 과제로 대체되었고 기말수업은 필기 실기로 총 두 번을 나눠서 봄. 무난한교수님 무난한수업별 다른 특이점은 없던 수업. 코로나 때문에 중간은 과제 대체 되었고 기말은 실기 필기 두번 봤음. 학점은 기대한거 보다 못받았지만 그래도 교수님 넘 좋으시고 참 교수님이신거 같음. 컴공 교수님들 중에서 강의력이 좋은 교수님 중 한분이 나중채교수님이라 이 수업을 들었음. 그리고 학점느님이라고 평가는 했지만 학점은 교수님만의 나름의 기준이 있어서 아무도 모름. 제가 과제 랑 기말을 정말 조졌는데도 B 나왔습니다. 학기초에 본인은 학점 비율 다 안채워서 준다고 말했음. 과제는 번 정도 있었고 거의 코딩해서 제출하는 과제. 교수님 말하는게 좀 졸리긴 한데 들을만 함. 한 학기에 시험 총 번 보는 거임. 중간 기말 시험 각각 실기 필기로 두번씩 봄. 실력향상시키고 싶으시면 이 수업 들으시면 좋을 것 같아요. 수업 정말 잘하세요. 학점 잘 줘용. 교수님 말투가 좀 나긋하셔서 잠 잘 옵니다. 수업은 ppt가 대부분이라 굳이 책을 안 사셔도 됩니다. 중간 기말에는 문제씩 총 시간동안 푸는 문제입니다. 코드 보시고 부족한 점 잘 짚어주심다 되게 좋은 교수님이에여 이번에 이 겨수님 알고리즘도 들을 예정. 강의력은좋습니다. 기말고사는 예제를 다 뛰어 넘는 문제엿다. 온라인과 오프라인은 확실히 다르다는 생각이 드는 강의였다. 필기시험 실기시험 총 두번 보시는데 시험이 어려움. 필기은 개념을 알고있는지 요구한다면 실기시험은 구현을 할 수 있는지를 묻는거 같다는 느낌이 들었음. 정말 열심히 알려주시고, 무엇보다 교수님이 굉장히 똑똑하심. ",학점
4428,이광수,정수론,1628390,"교수가 강의를 잘 못하는 건 딱히 상관없었음. 그런데 과제에 대한 교수 피드백이 주 후, 주 후에 올라올 정도로 매우 느리며 과제에 피드백을 했다는 사실도 안 알려줌. 진짜로 교수 의중 파악해가며 처음부터 끝까지 다 혼자 하는 수업. 필기열심히 하고 조금만 공부해도 학점 잘나옴. 전형적인 머리는 좋으나 설명못하는 교수형나름 암호에 흥미있으면 재밌움. 과제에 뭐가 부족하냐고 물어봐도 메일에 한줄로 내용이 부족하면 점수를 주지 않습니다. 암것도 모르고 중간까지 다 날린 사람 있을 정도임. 필수포함요소만 넣어서 과제하면 점수 안 주는데 그렇게 채점할 것이라는 것도 공지 안 함. ",교수
4434,김영갑,문제해결및실습:JAVA,1628392,성적은 잘 주시는 거 같은데 수업에서 얻어갈 건 딱히 없는 것 같습니다. 성적만 보고 고를거면 괜찮은 수업. ,수업
4438,박상식,전기회로,1628436,"진도 완전 빠르고 어느순간부터 수업 따라갈 수 없게 되는데 점수는 잘 준당 한 번 있는 시험 점 맞았는데 비제로 받음. 진도 진짜 엄청 빠름 그래서 기말고사 볼 때 힘들었음코로나 영향으로 학점은 퍼주신듯과제는 내기만 해도 만점 주심개인적으로 강의력도 좋다고 생각함. 교재에 오탈자가 너무 많고 흐름이 자꾸 끊겨서 불편했었는데 대면 수업은 어떨지 잘 모르겠네요과제도 쉽고 제출만 하면 만점이라서 시험으로 변별한게 조금 아쉽습니다 다만 학생들 피드백 같은건 빠르신거 같아요. 중간에 교수님도 잘 모르시는 건지 얼렁뚱땅 설명을 넘어가시지만 질문하면 잘 받아주시는 듯 하다. 중간을 보지 않았기에 과제또한 없었지만 종강 주정도 전부터 과제를 차례정도 내주셨는데 틀려도 만점주시고 제출만 하면 만점주셨다. 기말은 과제와 연습문제정도면 되겠지 했는데 정말 복잡한 문제들만 나와서 그런지 점수가 엉망인데 에이쁠이었다. 진도때문에 거의 기말 때는 이 과목만 공부했는데 학점이 잘나와서 다행이고 뿌듯했다. 코로나때문에 기말 한번보고 그 기말 범위가 엄청난건 인정하는데, 제가 느끼기에 강의력으로 봤을 때는 좋았어요. 단점이라고 하면, 한 번의 시험으로 학점 결정돼서, 불안했던 점. 과제는 쉽게 주는거에 비해 시험은 난이도 헬이었음. 진도 나가는 속도가 너무 빨라서 감당이 안됨싸강이여도 이렇게 힘들었는데 실제 강의였으면 중간부터그냥 포기했을것같다지옥을 맛보고싶으면 이 강의를 추천합니다. 교수님 시험범위 미쳤어요.  시험 잘 못본 것 같은데 그냥 다 잘 주신 것 같음. 수업 진도가 매우 빠릅니다. 그래도 학점은 잘 주셨습니다. 진도 엄청 빠름메일 피드백 잘 해주심과제 그냥 제출하기만 해도 만점임근데 피피티 자료는 받아볼 수 없. 대신에 문제 풀이 많이 해주시고 학점을 넘 잘주심. 문제풀이 중심 수업을 좋아하신다면 잘 맞을거에용. 과제는 제출만하면 만점이었어요. A 재수강생 다른 교수님이면 F받았을듯 아 뭘더 채우래 자꾸. 공부 많이해야 시험점수 잘받을 수 있. 걱정했던것 보단 강의력이 나쁘지 않으시다. 시험을 잘 보고 싶다면 따로 엄청나게 문제를 다양하게 많이 풀어봐야 할 것 같다. 이거 들으세요, 수업 속도가 너무 빨라서 자동으로 헉헉하실겁니다. 인생 처음으로 책을 다 끝내는 수업을 들으시고 싶으시면 추천. 게다가 오픈북 아니라뇨 책 한권이 시험범위인데. 수업 엄청 빠름. 점수 한자리대 친구들 굉장히 많고 기말때 잘보면 뒤집기 쉽습니다. 기말때 점맞고 c 밑에서 B 중간까지 올라왓어요. 기말 계산 실수도 있고 답도 틀렸는데, 점수가 생각보다 잘나온거 보면 풀이 흐름만 맞으면 어느 정도 점수는 주시는 것 같아요. 제가 느낀 기말고사 난이도는 절대 회로이론 책 예제만으로는 풀기엔 약간 버거운 정도의 난이도입니다. 교수님은 좋으신 분인데. ",시험
4465,권오진,확률및랜덤변수,1628438,"조언해주자면 학점 잘 맞고 싶으면 중간을 잘보세요. 기말은 생각보다 어렵고 어렵게 내는편이라 중간점수 학점 이라 보면될듯. 수업은 첫 오티랑 시험때만 갔습니다.  분은 일찍 끝내주셨당 과제 과제는 피피티에 홈워크 해서 연습문제 찝어주는데 이거 시험에 나온다고 풀어보라고 하시고 검사는 안하신다.  시험 일단 권오진 교수님은 공식표를 준비해 갈 수 있다. 이정도는 아니고 적당히 어려웠던거같당 표현을 잘 못해서 암튼 학점 영어 수업은 비율이 더 후한걸로 아는데 딱히 그러시진 않은거같다. 그냥 적당히 채워주신거같다 이부분은 남의 성적을 몰라서 나도 잘 모르겠다 개인적인 의견 출석도 과제도 퀴즈도 없다. 프리한 타입의 수업을 선호하는 학생들에게 추천한당 그리거 교수님 가아끔 재밌는 얘기도 해주신다 남들은 잘 모르겠는데 딴소리. 영어수업인데 필기잘하고리뷰, 프리뷰만잘하면 중간기말 쉽든어렵든 공부하면 학점잘맞을수있음. 학점 짜게줌 그냥 영어 수업인건 참신햇는데수업 방식이 그냥 그랫음. 교수가 과제 부여만 하고 제출은 안한다. 오직 중간 기말만 평가하는 시험위주의 강의. 문제는 중간응 개 쉬운데 기말은 헬이다. 과제도 없다.  로 던져준 문제만 제대로 풀면중간기말 잘 볼 수 있다. 학점은 채워주시는지는 잘 모르겠음. 장단점 명확함본인이 성실하지 못하지만 시험은 잘 볼 자신 있다면 무조건 수강하시길출첵 신경안씀. 영어 아주 기초자면 듣지 마시고 어차피 수학 용어는 따로 공부하는거니까 너무 걱정마시길 다만 학점 꽉꽉 채워주심. 과제, 출석 전부 없어서 그냥 실험만 잘보면 끝. 중간은 엄청 쉽고, 기말은 어려움. 영어 강의지만 처. 개인적으로 이번 기말은 한문제가 좀 많이 어려웠던거같다. 당신리 중간에서 낮은 점수를 받았다. 기말에 죽기살기로 매달리거나 빠르게 다른 과목 투자하는게 좋을지 모른다. 다만, 중간이 쉬우면 기말을 너무어렵게내고,반대의 경우도 있구요. 기말어렵다. 중간매우매우매우 쉽다. 공간아깝 암튼 한장에 공식써서 코팅해가면 보면서 시험볼 수 있다. 중간고사는 고등학교 확통수준으로 나오구요기말고사는 좀 까다로워서 공부를 해야합니다. 영강이라 a 까지 b도 이상인걸로 알고 있어요영어 잘 못해도 다 알아들을수 있게끔 설명해주세요그냥 갓갓갓 교수님. 시험 난이도는 중간고사는 진짜 고딩확통수준정도. 쉬움 기말은 조금 어려워서 다같이 못 보는 느낌임 그래서 나도 기말망했는데도 에제로나옴 강추요. 가장 좋은 성적 이라 학점 짜게 주시는 진 모르겠네요. 교재에 있는 정리 적어서 코딩해서 시험때보면 도움 많이될거에요. 중간 때 잘봤다고 콧방귀 끼다가 기말 때 쓴맛을 볼수도. 중간도 고등학교 확랜이라 하는데 솔직히 공부해야 한다. 기말은 말할 것도 없이 공부해야 한다. 최고의 교수님입니다다음에도 이분꺼 들을거예요. 교수님 설명도 잘하시고 출석도 별로 신경 안쓰심. 근데 시험에 다 변형해서 나와서 딱히 연관성은 모르겠다 출석 출석은 에프에이만 아니면 만점이다. 영어로 설명하시기는 하나 수업시작에 전날 수업 복습시간을 갖는데 이때 한국말로 다시 해주시기 때문에 못알아 들을정도는 아니다.  수업 일단 피피티를 위주로 설명하신다. 예제 순으로 수업을 진행해주시는데 나는 이 흐름은 개인적으로 마음에 들었다. ",학점
4490,임준석,MATLAB프로그래밍,1628440,"시험이나 소규모 프로젝트도 수시로 하고 그래서 학점 같은 과목이었어요 가르치는 실력은 그냥 평균이지만 피드백이나 소통에 있어 문제가 많습니다. 이 강의를 듣고 없던 M자 탈모와 스트레스성 치질 증상이 생겼습니다 감사합니다 교수님. 수업내용이나 그런건 평범하지만 과제 너무 많고 시험도 너무많아요. 메일답장도 사람 자존감 깎아내리는 말투에 사소한거 모르는거 과제에 덧붙여서 냈더니 혼자 고민하고 공부해서 해결해야지 이런걸 질문하냐고 기본이 안되어있는 학생이라고 답장옴 내가 진짜 이러려고 이돈주고 학교다니면서 이 수업듣나 싶은 느낌 든적도 있. 교수님이 깐깐하심 한학기 힘든데 또 공부가 되기는함 학점아직 안받아봤는데 너무 깐깐하게 주는 타입은 아닌듯. 그냥 수업 열심히 듣고 과제도 적어서 수월해요. 강의력도 좋으시고 학점도 잘주셔서 좋았어요. 시험 난이도는 쉽게내는편인지 어렵게 내는편인지 가늠이 안됨 그리고 그냥 생각이 꽉막혀있는거같. 일단 매주 과제가 나옴 싸강이어서 그런건지 원래부터 그런건지 모르겠지만 일단 매주 두번 나오는 과제에 고통스러웠지만 나름대로 실력향상에 도움은 된거같. 그냥 무조건 듣지마 거르셈 말투도 싸가지없고 과제는 과제대로 많고 하나알려주고 열 풀라그럼. 제가 세종대에 만났던 교수님들 중 가장 인성이고뭐고 제일 안좋았던거 같아요. 다른 교수님들과 차별성을 두신 것같아요. 매시간 내주신 숙제와 번 이상의 퀴즈, 그리고 번의 중간고사. 온라인으로 진행되어 그런지도 모르겠으나 매주 두번의 과제가 나옵니다. 시험 개많음. 하지만 안가르쳐준걸 과제로 냄. 과제를 해석할때 또 열받음. 또 국어사전 뒤져봐서 말의 의도 파악후 과제작성. 시험도 별로 못 본거같은데 에제로 주심 강추합니당. 강의력 진짜 좋으신듯. 학점이고 나발이고 이 사람과 함께라면 회사 생활이 이런걸까. 또한 시험 오류는 자신의 문제임에도 사과 한 마디 없다. 먼저 교수님이 문제내는거를 해석하는거 부터가 어려움 이걸하라는 건지 저걸하라는건지 몇번이고 읽어봐도 모르겠음. 온라인 수업이라 그런지 빡세다. 학점은 잘뿌리시눈거같음. 이걸 무한반복후 시험전에는 퀴즈보기. ",학점
4505,송형규,통신이론,1628442,"중간대체 매트랩 과제 너무 어려웠음. 이거때문에 스트레스 많이 받았는데 기말고사를 oral test형식으로 본것은 마음에 들었음다른 통신과목들 보니깐 퓨리에 변환 계산만 엄청시키던데 이교수님은 원리이해를 중시하는것 같음. 수업때는 알려주지도 않은 매트랩으로 갑자기 프로그램을 짜오라는 과제때문에 진짜 스트레스 받았어요 조금이라도 수업때 매트랩을 다뤘으면 모를까. 교수님은 이 수업으로 학생들이 많은걸 얻길 원하시는데 실패한듯함. 중간 매트랩과제는 너무 쉬웠고 기말 구술 테스트는 허점도 많고 교수님의 채점기준이 굉장히 의문스러움 강의는 통신에 대해 전반적으로 한번 훑어주는 느낌이라 배울점이 많다고 생각했고 학점은 내가 생각했던 것보다 매우 높게줬다. 중간 매트랩 과제는 뭐 매트랩 수업 들었으면 쉽게 할 수 있었음. 중간대체과제 매트랩과제는 헬이었다. 대신,기말은 질문지에 대한 답을 하는 것이었는데 본인과 같이 본 학생은 마치 캠 옆에 무언가를 읽듯이 말하고 교수님이 지적하자 그 후 말을 더듬었는데 이 정도로 허술한 감시에 살짝 충격이었다. 그래도 학점은 잘 주시는 것 같고 수업도 부담되지 않아요. 교수님조앙 시험어려웡 수업프리해 응 내성적도프리해. 수업에서 설명은 피피티가리키면서 설명 대충 호로록 말하고 넘어가심 그냥 이 수업은 논술형 시험이고 디신처나 신시 제대로 안배우고 오면 송형규 교수님 수업만으로는 시험잘보기 너무나도 힘들것임. 강의평도 그렇고 주변선배들이 시험이 대학 논술식이다, 공부해도 성적 안나오는 강의다 하는지 이해가 안된다. 팩트를 말하면 학년 학기때 신호및시스템을 정말 제대로 배웠다면 수업만 잘듣고 시험 전날에만 공부해도 에이쁠 그냥 받을수 있다. 그리고 교수님이 시험전에 문제의 답이 한눈에 안보일거다 개념 정확히 모르면 못풀거다라고 겁주시는데 전혀 그런문제 없었고 거의 다 한눈에 보인다. 그러니까 이 강의는 에 신호및시스템 한종기 교수님 강의 듣고 성적 잘나왔으면 시간투자 거의 안하고도 에이쁠 받을 수 있다. 시험이 진짜 무지막지하게 놀랍고 교수님도 시험 직전에 학생들이 평생 직면할 수 없는 어메이징하고 스펙타클한 문제를 낸다고 하신다. 교과서 문제는 직접적 도움은 안 되지만 일단 교수님이 중요하다고 수업시간에 짚어주는 문제는 푸는게 좋다. 송형규 교수님 시험은 사고력 측정 테스트라지만 일단 난항을 해쳐나갈 수 있는 자신감이 있어야 한다. 우선 교수님은 좋으시고 시험 범위 상대적으로 적고 카톡질문 잘 받아주심그러나 시험이 매우 난해하며 족보가 생길 수 없는 괴상한 문제가 내 눈앞에 펼쳐지며 애초에 필요한 공식을 시험지에 표기해주셔서 공식 빡세게 외울 필요도 없. 그런데도 시험시간 시간 대부분 다 채우고 나감걍 누가 머리 잘 돌아가고 아이큐높냐의 싸움초딩때 공부 안해도 성적 잘 나왔다하면 도전해 볼 가치있음. 교수님 강의력은 좋지만 시험이 일반문제풀이가 아니라서 당황스러울수있음. 쉽게 설명해주실려고 노력하시고 수업중간중간 배운내용 다시 볼수있게 시간도 주셔서 수업이 널널한 느낌이 들었어요. 기초원리를통한 논술형시험. 심지어 시험문제를 풀 때 필요한 공식을 시험지 내에 대놓고 알려준다. 시험범위는 적다. 족보가 있어도 항상 족보와 다르게 나오고 오히려 족보가 있으면 되도록 시험문제를 만든다고 하신다. 참교수중의 참교수. 얻어가는게 많은 강의. 수업 내내 유머러스하고 힐링이 되는 기분. 그리고 과제도 번 내주시는데 어렵지 않아요. 시험은 약간 영재스타일 문제. 전반적으로 수업시간에 학생들에게 이해하기 쉽도록 수업을 진행하시고, 매번 궁금한점, 이해가 안되는점 등을 작성하여 제출하여 학생들이 학업에 전념할 수 있도록 해주십니다. 전반적으로 참 좋은 강의가 되었습니다. 하지만 이는 싸강이라 그렇지 내년에 오프로 시험볼때는 기가막히게 상반될것이다. 이미 신시에서 다 배운내용 중간고사 전까지 하고, 통신이론 조금 하다가 차산업혁명 인공지능 이런거 함. 화상시험이라 긴장하거나 말실수하면 망하는거임. 제일 기대했지만 그만큼 실망이 컸던 수업이다. 수업자체는 교양같은데 내용은 교양처럼 가볍지 않다. 디신처나 신호및시스템으로 써먹을 수 있고 만약 그런거 안든고 온다면 성적따기힘들것임. 수업시간에 수업안들어도 독학 가능. 신호및시스템이 기억 안나도 복습하면서 공부하면 금방 따라갈 수 있을 정도에요 그런데 그만큼 시험범위가 적기 때문에 시험이 어떻게 나올 지 감이 안잡혀요. 개념을 확실히 다져주는 수업이라 복학생 입장에서 매우 감사한 수업이었습니다. 온라인강의 인데도 현강에서 들은것보다 몬가 더 잘이해가능했. 평가방식이나 시험의 허술한 점이 상당함 다신 안듣게 해줘서 감사할따름. 싸강이라 그런지 기말이 약간 전공면접식이었. 평소에도 다른 과목과는 다른 느낌의 시험방식이시지만 이번 학기의 특수성 때문에 미리 시험 볼 문제를 알려주고 면접식으로 진행하셨는데 그 문제의 난이도 차이도 있었고 핵심 내용이 들어가 있는가에 대해 큰 변별력을 넣으신 것 같은데 그 점이 호불호가 많이 갈린 것 같습니다. 딱 공부하고 노력한 만큼 학점을 주신 것 같다. 점수는 교수님이 추구하는 방향과 맞지 않으면 가차없이 점수를 깎는다. 본인은 매트랩을 사용할 줄을 몰라 상당히 애먹었고, 매트랩을 할 줄 모르는 같은 수업을 듣는 학우들 모두 같은 심정이었을 거라 생각된다. 그래서 시험기간 내내 불안함에 시달리고 실제로 시험도 창의적으로 나와서 시간 모두 써도 부족합니다. ",과제
4559,우미애,데이터통신,1628443,Wireshark 이용한 과제가 꽤 많았는데 시험 없이 과제로 성적 평가하니깐 뭐 그러려니 하고 열심히 함. 출석은 f아니면 전부 만점주시고 학점 잘주십니다다만 강의력은 별로. 과제는 좀 많긴 한데 솔루션 구글 뒤지면 다있고 중간 기말나오는 부분도 그 부분만 공부했더니 다 맞음.  주일에 개씩 과제 주고 나중에는 안주지만 그래도 주에 번꼴로 있름 시험대체과제도 막 개 정도 줌미쳤음. 그냥 독학용 강의예습해와도 설명을 들을 수 없음학점은 괜찮게 주심. 시험은 과제나 올려준 문제에서 약간 변형. 거의책보고 혼자공부했고 수시평가볼때 교수님이 과제로 내주신문제 살짝 변형되서 나와서 평균엄청높았음. 책이랑 프린트로 공부하고 모르는 건 수업끝나고 직접 교수님한테 여쭤보면 잘 설명해주세요. 저는 처음부터 수업을 아예 안 듣고 혼자 책이랑 프린트보고 공부해서 성적 양호하게 나왔어요. 성적이랑 시험은 양호한데 수업은 좀 별로예요. 수업보다 과제가 더 중요한것같아요. 수업할때 했던 내용들을 과제설명하실땐 번복하셔서 너무 힘들었어요. 수업은 그냥그렇고 모르면 책참고 추천. 셤 번 귀찮근데 과제에서 내고 낼문제가 뻔해서 셤부담은 별로없. 과제 풀줄알고 개념 조금만 훑고 가면 됨. 영어강의에 꿀강. 문제는 과제가 많. 코로나라 이득본듯 시험이었으면 망했을듯. 과제는 많으나 다 구글링으로 해결가능. 따라서 과제 한 사람은 다 가장 좋은 성적 받아 갔을거라 생각 들음. 비대면 수업 되니깐 바로 단톡방 만들어 주셔서 질문 하면 늦은 밤에도 불구하고 바로바로 답해주는게 너무 좋았음. 수업듣고 아무것도 모른다면 질문하세요질문하면이해할수있지만 질문못하면그냥깔아주게됨 이상 a.  녹음한거 들어보면 문장에 주어가 두개 동사가 네개임첨부터 끝까지 혼자 공부해야됨 학점은 그럭저럭 잘 주심. 학점은 그럭저럭 잘 주시는데 설명을 정말 못하셔요. ,시험
4585,박기환,전자회로1,1628444,"총평강의력도 좋고 학점도 잘주고 모든게 좋은데 시험답좀 공유해줘요 교수님. 제발 시비나 태클이라 생각하지 마시구 성적에 관해서는 좀 더 관대해지셨으면 해요 본인성적채점기준이 궁금한 건 당연한거잖아요 교수님. 강의력도 좋으시고 시험도 배운 부분에서만 나옴. 수업내용 질문을 괜찮은데 왜 시험에 대한 이의신청은 싫은걸까. 시험이 어렵지않고 수업이나 과제 열심히하면 시험에 잘볼수. 갓기환교수님의 강의다. 시험문제조차 의혹을 제기하게 만들게끔 출제함. 웹엑스나 줌을 이용하지도 않았고 모범답안을 보여주지도 않으며 성적분포도 알려주지 않음. 강의 자체는 깔끔하고 좋았지만 코로나 싸강 기준 매우매우 많은 의혹을 만드는 강의. 당신이 앵간한 불합리함을 참을수 있다면 인생교수님임내가 그럼. 교수님과 소통 없이 공부할 사람에게만 추천한다. 잘 가르친다고 하는데 강의 ppt도 안 올려주고, 블랙보드 강의도 때때로 늦게 올려주고, 메일 보내면 나보고 어쩌라는 식의 대답이 돌아온다. 시험 솔직히 쉬웠음. 전자공의 유명 인강강사같은 느낌 수업은 짧개짧게 했던 편. 수업강의력 개 좋 아수업 굉장히 깔끔하고 핵심 뙇뙇. 단원 끝날 때마다 과제 내주셔서 강제로 복습이 됨. 다만 시험이 너무 쉬워서 살짝 실수하면 큰일남. 호불호 많이 갈리는 교수님인데 필자는 괜찮았음. 과제도 단원끝날때마다 내셔서 복습이 강제로됨. ",시험
4600,현경숙,기초반도체,1628445,갓 경 숙수업은 정신없지만 잘 따라가기만 하면 에이쁠 쉽게 받습니다 시험이 수업 때 설명한 내용만 나오기 때문에 수업을 잘 들어야 해요 공식보다는 소자의 원리 위주로 설명해주기 때문에 가끔 과학 상식 수업을 듣는 기분이에요 시험은 세 번이고 한 학기 동안 부담되지 않는 수업이었습니다. 반도체에대해이미알고있는학생은좋은성적가능. 시험은 범위가 많은대신 기본적인것에서만 냄. ,시험
4602,신범재,전자기1,1628446,"교수님이 학생들을 신경써주시는게 눈에 보여 좋았고 설명도 잘하심이번에 싸강을 해서 그런지 어려운 내용에 비해 시험은 쉬운편이였. 이 과목 어렵다는 얘기를 많이 들어서 걱정했는데 공업수학을 열심히 공부한 사람들은 크게 어렵지 않게 느낄거라 생각함 시험자체도 과제랑 수업에서 강조한부분에 맞춰서 나왔. 과제문제중에서 어려운 것은 출제하지 않으셨어요그리고 교수님께서 학생생각을 많이 해주셔서 좋아여강의 중간에 이런건 시험문제에 내겠다고 하시는데 그 중에서 몇개가 시험에 나옵니다 근데 하나도 어렵지 않고 조금만 생각하면 다 맞출수 있어요. 중간고사자체도 기말을 위해 피드백을 거두고 거두어 정말 최고의 교수님. 그래서 교수님은 정말 좋지만 과목이 헬이라는 강의평이 나오는 것 같네요. 신범재 교수님만큼 수업 준비 열심히 하시는 교수님 못봤음. 시험도 교수님이 강조하신 부분들에서 거의 나오고 난이도도 그렇게 높지 않아서 책 연습문제 열심히 풀어보면 좋은 성적 받을 수 있음. 유일하게 존경하는 교수님수업 전자기 과목 자체가 이해하기 어려운 과목임. 복습이 철저히 이루어지지 않으면 수업 따라가기 힘듬전자기라는 과목이 워낙 방대하기도하고 어렵기때문에 파고들기 좋아하는 학우분이라면 교수님 설명이 부족할 수 있음, 하지만 교수님 실력이 없어서 그런게 아니라 그렇게 수업을 진행하면 절반이상이 포기하기때문에 수업 스타일을 바꾸신거임. 과제로 내주는 문제 풀이를 답지만 베껴서 내면 이해도 성적도 무엇도 얻지못한다. 어렵고 양 많은 과목을 최대한 쉽게 설명해주시려는 교수님이 있는데 학점이 안나온다면 그건 목구멍까지 밥숟갈로 학점 떠서 넣어달라는것밖에 더되는건가 싶음. 수업듣고 한번에 이해하고 시험기간부터 공부해서 에이쁠 나오는걸 기대하는건 적어도 이 과목에 있어서는 너무 양심없지않나. 전자기 자체가 어렵긴 하지만 수업시간에 여러번 복습도 해주시고 모르는거 질문하면 친절하게 답변해주심. 정말 배운게 많아서 감사합니다 교수님. 전자기라는게 시작이 공업수학에서 시작하지만 수업을 하면서 복습만 한다면 그딴거 필요없이 좋은 점수 받을 수 있음. 정말 이 교수님 밑이라면 간쓸개 다 드리고 싶을정도. 강의력도 단연 최고다. 수업 열심히 듣고 공부 했다면 가장 좋은 성적 은 쉽게 가져갈 수 있는 수업이였음. 학생들의 말을 귀기울여 주시고, 교수님이 엄청 노력하는게 느껴져서 감동할 정도 였음. 근데 시험 난이도가 쉬운편이라 실수하나에 점수가 크게 갈린느낌이 없지는 않음. 말이 정말 매우 느리신거 빼고 강의 내용 이해하는데는 크게 문제 없었음. 도대체 배워도 뭘배웠는지 모르는 그런느낌이 드는 수업이었습니다. 교수님은 정말 열심히 가르쳐주시고 신경많이 써주시는데 머리가 못따라가서 슬펐어요. 이해는 사치고 공식 개정도 주구장창 외워서 시험봤다 그냥 이 과목 자체를 피해라 암기과목에 내용도 재미없고 지난학기 전회실보다 시간 더 많이 들어감. 물론 과목자체가 개씹헬게이트긴 하지만 교수님 거의 폭주기관차. 시험 기간에 열심히 공부하려는 생각에서부터 에이는 물건너감. 전자과에 있어 전자기라는 과목은 피할 수 없는 과목이기 때문에 이 교수님한테 듣길 추천함. 강의때 뭔소린지 하고 멍때리는 자신을 보게 될거다. ",시험
4630,문희종,전자기1,1628447,"강의력 좋으셔 칠판에 필기하면서 강의하셨는데 공부하는데 도움 많이 돼시험은 과제 혼자 잘 풀 수 있으면 어렵지 않을 정도여서 다 잘풀었는데 내 점수는 왜 그런지 모르겠어 근데 또 학점은 잘 나왔어. 그래서인지 시험을 다들 못봐서 학점이 예상 외로 높게 나왔고 교수님께서도 후하게 주신 듯 합니다. 필기 열심히 하고 그거 기반으로 과제 변형되서 시험에 출제 풀 줄 알면 가장 좋은 성적 나와여. 과목 자체가 어렵다고생각함 걍 혼자공부한다생각하고 복습철저히해야됨 강의만으로 과제다풀기힘듬. 시험을 너무 많이봄 과제는 수업내용으로 풀기 힘듬. 과목 자제가 좀 어려운 편이지만 교수님 너무 좋으심. 과제는 개고, 나중에 블랙보드에 과제 답지 올려주심. 노력을 열심히 한다면 그리 군더더기 있는 수업은 아닙니다. 매 시간 칠판에 판서를 미리 해두시고 강의를 진행합니다. 수업에 대한 열정은 굉장하다고 생각합니다. ",과제
