url_id,index,lecture_name,professor_name,rate,semester,like,text
1950283,0,정책론,곽창규,100,20,0,이번학기 곽창규 교수 수업들은 게 진짜 천운이었다.솔직히 상대평가때는 이 교수님 워낙 시험이 쉽다보니학점따기 개 빡센데이번 학기 절대평가로 바뀌면서모두에게 좋은 학점을 주신 것 같았다.정말 최고이자 천사이신 교수님이다.
1950283,1,정책론,곽창규,100,20,0,학점 정말 잘 챙겨주심학습 면에서도 큰 어려움없이 배울 수 있어 만족스러웠음.
1950283,2,정책론,곽창규,100,19,0,교수님이 매우 좋으십니다. 과제 부담도 없고 팀플도 없는게 아주 매력적인 강의입니다. 온라인 퀴즈는 오픈북이라 큰 어려움이 없고 시험 난이도는 쉬운 편이라 시험 준비에 큰 부담은 없었습니다. 시험 난이도가 너무 쉽다고 교수님께 투덜대시는 분도 있으셨지만 저 개인적으로는 만족했습니다.
1950283,3,정책론,곽창규,80,19,1,"젠틀한 교수님이십니다. PPT에서 시험문제 다나옵니다. 중간고사, 기말고사 시험문제가 쉬워서 2개이상 틀리면  A는 받기 어려우실겁니다."
1950283,4,정책론,곽창규,60,19,1,이 교수남 강의가 비슷한 듯 시험의 난이도가 매우 낮아서 조금만 틀려도 낮은 성적을 체감할 수 있음.
535141,0,복지행정론,이수연,80,19,0,"교수님 좋으신분입니다. 수업중간에 학생들을 위해 쓴소리 많이해주십니다. 자기가 좋아하는 걸 찾아서 실천하라 말씀해주십니다.시험은 서술형이구요, 교과서 달 달 외우시면 시험성적 좋게받으실수있습니다. 그리 부담되지 않은 수업이니, 교과서 많이 읽으면서 시험공부하시면될것같습니다."
535141,1,복지행정론,이수연,60,19,1,"교수님은 좋으신 분이다. 수업 중간에 취업 관련 정보도 이야기해주시고 좋은 말씀도 자주 해주신다. 하지만 강의 자체는 지루한 부분이 많아서 힘들다. 무엇보다 과제가 너무 많은게 이 강의의 최대 단점이다. 매주 목요일 수업 시간에 다큐 한 편보고 그 다음 주 목요일까지 우리나라와의 비교문과 자신의 사례 적용 과제를 제출해야하는데, 매 주 과제가 있다. 그 외에도 영화 감상문과 지정 도서 중 한 권 독후감이 추가로 있다. 팀플은 없었고 시험은 중간 때 빈 칸 채우기, 기말은 서술형이었다."
535141,2,복지행정론,이수연,40,19,0,솔직히 날로먹는 수업 좋아하고 성실한 사람도 아닌데 이렇게까지 현타오는 수업은 처음이었다 아무말 대잔치 수업 듣고 ebs다큐 보고 한주 수업이 끝나면 이딴식으로 수업하는 교수가 무례하다고 느껴질 정도 학생에 대한 일말의 예의도 없는 수업+다음 수업부터는 팀플까지 한다는 말이 있음
535141,3,복지행정론,이수연,60,19,0,월요일은 교재 수요일은 ebs 영상이나 복지관련영화보기/개인발표 로  이루어지는 수업 교수님은 착하신데 그렇게 얻을게 많은 수업은 아니고 중간은 단답식 기말은 서술형 교재만 암기하면 성적 잘나옴
535141,4,복지행정론,이수연,60,17,0,쉽게 말해서 복지국가찬양 수업이고 좌편향 수업임. 솔직히 행정학과인데 왜 이 수업이 있는지 모르겠다. 사회복지학과도 아니고ㅋㅋ 전선이 없어서 듣기는 했는데 유익하지도 않고 시간만 잡아먹는 수업이다.
535141,5,복지행정론,이수연,100,18,0,시험은 수업하시는 책에서 출제되니 책을 잘 정독하고 정독한 내용 잘 풀어쓰면 어렵지 않다. 과제는 교양 치고는 많다고 느껴질 수 있으나 어렵지 않고 과제 제출기한도 넉넉해 괜찮다. 교수님이 친절하시고 조곤조곤 잘 설명해주신다.
535141,6,복지행정론,이수연,80,18,0,시험은 수업내용(=교재 내용) 외워서 쓰면 되고 과제도 기말때까지 아무때나 내는거라 과제 많은거에 비해선 너무 부담스럽진 않음
535141,7,복지행정론,이수연,20,18,2,아주 심각한 좌편향 위주의 수업 + 설명한 것 없이 내는 시험
1950286,0,행정철학과윤리,곽창규,100,20,0,이 수업은 학점은 신경쓰지말고매주 교수님이 제시한 주제를 토대로열심히 글쓰면 됩니다. 왠만해서는 학점 잘줘요 교수님이
1950286,1,행정철학과윤리,곽창규,100,20,0,갓창규 그는 행정학과의 빛이다.반드시 수강하세요ㅡ ☆
1950286,2,행정철학과윤리,곽창규,100,20,0,시험 없이 과제로 대체해서 진행하였음.과제의 경우 수업 관련 내용으로 에세이 작성하는 것이었음.학점 정말 잘 챙겨주심.
1950286,3,행정철학과윤리,곽창규,80,19,0,교수님이 말하는거 뭔가 불편한 느낌이 조금있었는데 밑에 글 보니까 이제 알겠네 ㅋㅋㅋ 번역체로 말하는 느낌 ㅇㅈ 외국 오래 살다오셔서 그런듯 ㅋㅋㅋㅋㅋ ? 뭐 암튼 수업은 3학점 전공치고 굉장히 편함 과제랑 시험이 토론글 온라인으로 올리는건데 음.. 솔직히 개인적으로는 주제자체가 어려운게 많아서 글쓰기가 상당히 고민되는 부분이 많았음 그거빼고는 본인이 성실하게 출석잘하고 토론글 꼬박꼬박 올리기만 했다면 절평강의라 학점을 다 잘주지 않으셨을까 싶음 결론은 행정학과 전공중에 이렇게 편한 전공은 별로 없을테니 무조건 듣는게 이득
1950286,4,행정철학과윤리,곽창규,100,19,0,갓창규 ㅠㅠ 이거덕분에 학점 사네요...흑흑흑 가가가갓창규
1950286,5,행정철학과윤리,곽창규,100,19,0,갓수업 갓교수 후반부에는 교수님이 토론을 적극적으로 하셔서 날로먹는 수업은 아니었지만 교수님이 토론을 정성스럽게 구성해오셔서 배우는 학생도 보람있게 공부할 수 있는 수업이었다 학점 잘 주시고 수업 퀄리티도 좋아서 정말 좋았다!
1950286,6,행정철학과윤리,곽창규,100,19,0,"과목의 특성상 토론으로 강의가 진행된다. 토론 참여 이외의 과제는 없었고 기본적으로 팀플은 없지만 가끔 교수님이 임의의 팀을 짜주셔서 팀별 토론을 진행하기도 한다. 시험은 당일 주제 하나 온라인에 공개하시면 레포트써서 마감시간까지 제출하면 끝. 행정학과의 떠오르는 인기 교수님 답게 성적 잘챙겨주시려고  노력하시며, 강의도 일찍 끝내주시고 학생들 배려해주신다.외쳐 갓창규 교수님!"
1950286,7,행정철학과윤리,곽창규,100,19,0,온라인 토론이 많고 그걸 토대로 한 오프라인 팀토론도 있어서 걱정 많이 했는데  다의외로 얻는 게 많은 수업이었습니다. 무엇보다 fl 강의라서 시험도 레포트 제출이라 부담도 없고 성적도 절대평가라서 결석 때문에 fa 받거나 하지 않은 이상 잘 나옵니다. 그리고 교수님도 너무 착하시고 학생들을 배려해주려고 하십니다.  솔직히 막학기라서 걱정 많이 했는데  진짜 편하게 들었어요ㅎㅎ
1950286,8,행정철학과윤리,곽창규,100,19,2,사랑하는 곽창규 교수님 토론수업이고 토론과제가 매주 있다. 그래도 교수님은 굉장히 성적을 잘 나오도록 신경써주신다. 단점은 번역체로 말하는 듯한... 뭔가 알아듣기 어려운.. 그런 느낌이 든다.
1079152,0,공기업론,이덕로,60,18,0,"이 교수님 강의는 별 거 없습니다. 그냥 시험 때 문제당 2-3장 분량 쓰시면  에이 받습니다 ㅋㅋ 과제는 개인 과제 4번 공기업 사례조사, 팀플  단원 요약하고 발표 하는 거 있는데 팀플 빼고는 할 만 해요.  다만 시험은 벼락치기는  절대 안 되고 최소 2주는 잡고 시간 투자해야 성적  나와요. 그건 그렇고 이분이 성적 매기는  기준을 모르겠네요ㅋㅋ 중간때 겨우 비플 맞았는데 기말 때 두서없이 3장 썼는데 에이플 됨ㅋㅋ"
1788045,0,공법연습,신석범,100,18,0,교수님 성격 좋으시고 인자하시다. 과제도 독후감과 영화감상문  그리고 개인 사례분석 발표. 발표는 사전에 자료를 다 준비해서 주시기 때문에 준비하는데 큰 도움. 시험도 2주 전에 문제를 다 오픈하시고 그 중에서 골라서 출제하심. 그러나 과목 특성상 내용이 많기 때문에 수업의 템포가 빠르다. 또한 시험 답안지 작성 시 높은 수준의 체계적 답안지 작성을 요구하신다.
1788045,1,공법연습,신석범,100,18,0,행정법 듣고 들으면 쉽지만 그게 아니라면 힘들거에요.  교수님은 진짜 좋으신 분이라서 수업 자체가 어렵다는 건 인정하시고 학생들 안 힘들게 할라고 노력하십니다. 시험 문제도 이주전 쯤에 다 알려주셔서 준비하기에 수월했어요. 그런데도 법알못이라서 어려운 건 어쩔 수 없네요.
1950287,0,졸업연구및진로1,곽창규,100,20,0,그냥 1학점 거저 먹는 수준교수님이랑 상담 한번 인가 하고 그 외에는 별거 없다
1950287,1,졸업연구및진로1,곽창규,100,20,0,그저 꿀이 넘치는 강의...막학기에 듣기 딱 좋다
2183131,0,신입생세미나,최진호,100,20,0,교수님이 매우 좋으신 분 같다. 1:1상담 해봤는데 도움되는 조언도 많이 해주시고 좋았다.
2099841,0,경영학원론,이지훈,80,20,1,그냥저냥 무난.매주 퀴즈 있는게 귀찮긴 한데 이거 없었으면 엄청 밀렸을거같다.강의 친절하게 해주심. 피피티랑 올려주시는 추가자료들만 외우면 점수따기도 무난한편
2099841,1,경영학원론,이지훈,100,20,0,"교수님이 정말 쉽게 설명을 해주심. 매주 블랙보드 퀴즈를 풀어야함. 또, 블랙보드에 강의와 관련된 기사를 올려주시는데 매우 유익함. 시험은 객관식,주관식이었음 수업만 제대로 들었다면 쉬울것임."
2099841,2,경영학원론,이지훈,80,20,0,교수님께서 열정을 가지고 수업을 하시는 편임. 학생들이 이해를 돕기 위해 예시도 잘 들어주시고 설명도 알아듣기 쉽게 잘해주시는 편. 매주 퀴즈가 약간 귀찮지만 나중에 시험에 도움을 주기 때문에 성실하게 하면 그만큼 학점 잘 나옴
2099841,3,경영학원론,이지훈,100,20,0,매주 블보에서 퀴즈 풀어야 하는데 그게 좀 귀찮긴 하지만 처음 배우는 1학년들 어렵지않게 쉽게 잘 가르쳐 주심 수업을 열정적으로 준비하시는게 보이고 엄청 스윗하고 위트있으심
2099841,4,경영학원론,이지훈,100,20,0,퀴즈가 매주 나오는건 좀 번거롭지만 수업도 나름 재밌게 잘해주시고 좋음.
537623,0,경영학원론,황용식,100,17,0,강의평 보고 살짝 망설였지만... 교수님 완전 친절하심 ㅜ!강의력도 굳
537623,1,경영학원론,황용식,100,17,0,평들이 왜안좋을까요수업 잘가르치셔요제가 뵀던 교수님들 중 제일 합리적이신 분이었어요배울 점도 많았습니다
537623,2,경영학원론,황용식,40,17,0,이런말 하면 좀 그렇지만 꼰대같음 강의에선 교수가 왕임 과제도 창의성을 요구하면서 자기맘에 안들면 컷시킴 학생의견 다 무시하고 자기스타일 고수함 처음 입학한 새내기가 대상인데 배려 1도 없음 과도한 과제릉 요구
537623,3,경영학원론,황용식,40,17,0,내가 공부를 잘 못한건지.. 학점이 별로네 ㅎㅎ 시험은 영어라서 영어문제 독해 푸는기분 ㅋㅋ 재밌어 팀플 짜증나는디 뭐 어짤스없
537623,4,경영학원론,황용식,40,17,0,매우 기분파눈치가 빠른 학생은 유리하다시험 전부 영어 객관식이고 영어로 된 교재 사용수업하는 시간 못지 않게 팀플 시간이 많음 유체크 기기 이상으로 못하면 결석된다는 말도 있고 퇴실체크도 해야해서 출튀 못함
537623,5,경영학원론,황용식,60,17,0,일단 감정기복너무심하고 자기만의 사고체계가 확실함백퍼센트 객관식 시험이지만 10줄이상의 영어 지문등장그래도 수업시간에 할건 함
537623,6,경영학원론,황용식,40,16,0,조별과제 진짜 많고 감정기복이 진짜 심함수업은  손에 꼽을 정도로만 한다자신이 원하는 방향의  답이 아니면 그냥 0점 처리시험은 서술형 노답수업시간에 수업은 안하고 조별과제하라고 함
1950296,0,경영학원론,이성훈,100,20,0,개꿀 수업. 시험도 코로나 때문에 구글 설문으로 봤는데 시험도 개쉽고 걍 시험 전날 하루종일 교안 읽으면 1-2개 틀릴 정도. 근데 너무 쉬워서 2개 이상 틀리면 학점 낮게 나올 수 있음. 정말 너무 쉬워서 학점 받기 꿀이었음. 과제 점수도 후하게 주심. 강추수업
1950296,1,경영학원론,이성훈,100,20,0,진짜진짜 무난함. 그냥 편안하게 듣기 좋은 수업.
1950296,2,경영학원론,이성훈,80,20,0,"진짜 무난하다. 과제를 수업계획표에 미리 공지해주셔서 좋았고, 그 과제도 부담이 없어서 좋았다"
1950296,3,경영학원론,이성훈,100,20,0,과제도 무난하고 수업 자체도 무난했습니다학점도 잘 챙겨주신거같아서 만족스러웠습니다
1950296,4,경영학원론,이성훈,80,20,0,과제도 무난 수업도 무난.. 그냥 무난무난한 강의임. 코로나 때문인지는 모르겠으나 팀플은 없었음. 성적 쁠 안 붙여주심.. 그래도 비율은 채워주는 듯
1950296,5,경영학원론,이성훈,80,20,0,수업도 설명잘해주시고 친절하심 나는 교수님 수업 좋았음 시험 수준도 무난하고 공부 꼬박꼬박하면 점수 잘 받을 수 있음 그치만 +잘 안붙여주심.. 그래도 난 좋았음 한 2주에 한번씩 에세이 쓰는거 있는데 그정도 과제면 완전 땡큐지 학생들입장에서 많이 생각해주시는 교수님임 좋아요~
1950296,6,경영학원론,이성훈,80,20,0,교과서 외 내용을 많이 수업하셔서 공부하기 힘듦
1950296,7,경영학원론,이성훈,40,19,0,진짜 수업 개노잼... 1학년강의고 원론수업이라 이해는 하지만 진짜 수업듣기힘듬 남는것도 없음 팀플있음
1950296,8,경영학원론,이성훈,40,19,0,#NAME?
1950296,9,경영학원론,이성훈,100,19,0,민주적인 교수님. 학생들의 의견을 잘 반영하심. 유쾌하시며 수업시간에 집중해서 들으면 시험문제도 예측 가능함.
1950296,10,경영학원론,이성훈,100,19,0,교수님 너무 좋으심!! 시험도 ㄱㅊㄱㅊ이성훈 교수님 다들 들어요~~!!
1950296,11,경영학원론,이성훈,80,19,0,교수님 좋으심 유쾌하시고 시험은 평균임 공부 이삼일전에 바짝 외우면 잘나옴 에쎄이식으로 나옴 팀플도 마지막에 간단하게 한번그러나 수업이 엄청 지루함 수업 듣기가 상당히 힘들어서 시험때 뭐가 중요한지 몰라 범위가 엄청 넓어짐
1950296,12,경영학원론,이성훈,100,19,0,이성후 교수님 개인적으로 너무 좋았어요시험도 수업내용중에 한거 다 나오고 굉장히 쉬운편인듯해요점수도 쓰기만하면 일단 잘 주시는듯 이성훈 교수님 너무 좋아요 ㅠㅠㅠㅠㅠㅠㅠㅠ 학생들을 위해서 좋은 말도 가끔해주시고 학생들 양심 믿는다며 유체크로 하고 호명은 안했어요물론 2번정도 직접호명하신적은 있습니다. 저는 굉장히 재밋게 들었네요과제 4개 중 팀플 마지막에 1개였습니다. 모두 이성훈교수님하세요~
1079260,0,경제학원론,이지훈,60,20,0,싸강이어서 시험이나 과제는 다 무난무난했어용
1079260,1,경제학원론,이지훈,100,20,0,열정적이고 강의력 좋으신 교수님. 경제 정말 관심 없고 싫어하는 과목이었는데 이 수업을 들으면서 경제 과목을 좋아하게 되었다. 그 정도로 좋은 강의니 기회가 된다면 꼭 이 수업 들었으면 좋겠음. 단 매주 퀴즈가 있으니 그때 그때 복습까지 끝내는 부지런함을 갖춰야 함! 팀플 싫어하고 개인 과제 좋아하는 사람에게 잘 맞을 것 같은 수업이다. 한 학기동안 좋은 강의 감사했습니다ㅎㅎ
1079260,2,경제학원론,이지훈,100,20,0,"매주 퀴즈를 보는 게 좀귀찮긴 하지만, 수업 잘 듣고 구글링만 잘 하면 거의 다 맞을 수 있는 수준으로 나옴. 그리고 따로 과제는 그렇게 많지 않았음. 시험도 많이 어렵지 않았고. 공부한 만큼 나오는 수업. 교수님 자체는 수업도 잘하시고 이해도 잘되게 강의하심. 온라인강의라 꿀인지는 모르겠지만 그래도 학점 받기 수월했음"
1079260,3,경제학원론,이지훈,60,20,0,주차별 시험 열심히 보고 복습 잘하면 좋은 점수 받을 수 있다 전체적으로 어려운 내용은 아니지만 시험범위가 넓어서 완성도 있게 공부하는 것이 중요 전적대에서 배운 내용이라 더 수월했던 것 같다 퀴즈 한번 못봐서 식겁했는데 2등인가 함
1079260,4,경제학원론,이지훈,100,20,0,교수님이 굉장히 열정적이시다. 온라인이었지만 배워가는게 정말 많았음. 매주 퀴즈를 푸는게 굉장히 귀찮았지만 복습 차원에서 좋았던 것 같음.
1079260,5,경제학원론,이지훈,80,20,0,"온라인 강의로 수강한 종이인데, 이해되기 쉽게 설명을 잘해주시고, 시험 공부를 위해 자발적으로 2시간정도의 온라인 보강도 해주셨습니다. 매주 퀴즈가 있으며 중간고사는 서술형, 기말고사는 객관식 문제 대부분에 서술형 몇개가 나왔었습니다."
1079260,6,경제학원론,이지훈,100,20,1,경제 관련 설명도 잘 해주시고 예시를 들어서 쉽게 가르쳐주심.관련 기사 첨부 등 수업 준비를 열심히 하시는 것이 느껴짐.매주 퀴즈를 보는 게 부담이 되기도 했지만 시험 때 도움이 됨.
1079260,7,경제학원론,이지훈,100,20,0,교수님이 정말 열정적이셔요. 매시간마다 퀴즈가 있지만 난이도도 무난하고 괜찮아요
1079260,8,경제학원론,이지훈,80,20,0,코로나로 온라인 수업했는데 과제는 매주나오는 퀴즈가 귀찮긴 하지만 그럭저럭 풀만 했고 중간대체과제는 점수를 후하게 주심. 기말고사는 생각보다 매우 어렵진 않지만 몇몇 문제와 한두개의 서술형이 난이도가 있었다고 생각함. 교수님께서 강의를 열정적으로 해주시고 착하신게 눈에 보였음
1079260,9,경제학원론,이지훈,100,20,0,매주 퀴즈를 봐야하지만 퀴즈공부하면서 복습도 할 수 있고 과제도 없어서 괜찮았어요 교수님 수업도 정말 잘하세요 개인적으로 지금까지 들었던 수업 중에 가장 강의력이 좋은 교수님이셨어요 수업 준비도 엄청 열심히 하신게 느껴져요!!
1079260,10,경제학원론,이지훈,80,20,0,교수님께서 엄청 열심히 가르쳐 주시고 강의력도 좋으심. 퀴즈가 좀 귀찮을 수 있지만 나중에 시험공부할 때 도움 많이 됌
1079260,11,경제학원론,이지훈,60,20,0,코로나땜에 온라인으로 했는데도 열정적으로 강의해주심근데 메일보내면 확인이 된건지 답장을 해주시면 좋을텐데 답장이 단 한번도 없으셨음이번학기 절평이었는데 다른 수업보다 학점 좀 깐깐했던 것 같음본인이 귀찮은거 싫어한다 하시는 분은 비추
1079260,12,경제학원론,이지훈,100,20,0,"#코로나로 인한 싸강학기교수님 강의력이 되게 좋으시고 열정적이심. 이해하기 쉽게 여러 예시도 들어주시고, 설명도 잘해주심. 뭔가 친절하시면서 꼼꼼하신 게 느껴짐..내기준으로 나름 메일도 빨리 받으시고, 답장도 빨리 해주시는 편인듯.. 매주 그 주 수업내용으로 복습퀴즈를 보는데, 영어로 되어있어서 조금 힘들었지만 그래도 복습퀴즈 난이도 자체가 높은게 아니고 수업듣고 책 참고해서 공부하면 풀 수 있는 정도시험대비는 교수님이 가르쳐주시는거 위주로 공부하고,  복습퀴즈 공부하고, 멘큐의 경제학 답지 따로 구해서 책에 있는 문제 풀어보는게 좋을 듯경제학원론 중에 이지훈 교수님 강의를 수강한걸 절대 후회안함. 그만큼 추천하고싶은 강의와 교수님"
1079260,13,경제학원론,이지훈,100,20,0,매주 퀴즈가 영어로 푸는 거라 빡셀 때 있긴 한데 교수님 강의엔 매우 매우만족. 교수님께서 쉽게 설명해주시고 열정적이셔서 뭔가 나도 부랴부랴 따라가려고 노럭하게됨ㅋㅋㅋ 실제로 뵙진 못했지만 좋은 교수님이신 것같음.
1079260,14,경제학원론,이지훈,100,20,0,싸강이라 미안하다 후배들아 모니터 속 좋은 교수님이고 매주 퀴즈 보는거 빡새다.. 하지만 성적 잘 주실거라 믿어 ㅜ
1079260,15,경제학원론,이지훈,100,19,0,빡세긴 한데요 시험 잘 보면 다 커버 되는 듯 시험도 꽤 쉽게 나와요 학점 널널하게 땀 교수님이 수업에 열정 있는 거 티 남 그래서 좋음
1079260,16,경제학원론,이지훈,80,19,2,"수업- 최대한 이해하기 쉽게 예시도 많이 들어주시고 수업때마다 질문 받아주셔서 좋았습니다. 교수님 친절하시고 수업 내용도 좋아요👍과제- 요약노트, 챕터마다 보는 온라인 시험, 중간중간 나오는 과제 3가지가 있어요. 온라인 시험 한두문제 빼고 어렵지 않고 수업 잘들으면 충분히 풀 수 있습니다.조모임- 팀플 없었어요. 학점비율- 출결은 잘 채웠고 시험 주관식을 잘 못썼는데 그래도 좋은 점수 주셨습니다ㅠ출결- 수업 끝날때쯤 직접 부르시는 경우가 많아요. 이 때 유체크에는 출석되어있는데 실제 없는 경우 좀 감점이 있는 것 같았습니다. 시험- 중간 기말 두번 보는데 비중이 커요. 어렵진 않고 교과서와 수업내용을 꼼꼼히 알아야 풀수 있는 문제들이 있습니다."
1079260,17,경제학원론,이지훈,100,19,1,"성격 좋으시고 진짜 잘 가르쳐주십니다. 매 수업마다 요약노트 써야하는데 그거 자주 까먹어서 애먹었네요ㅜㅜ 매 단원마다 블랙보드 퀴즈 있고, 요약노트 써야해서 챙길 게 좀 많아서 솔직히 귀찮,, 책도 시험 범위에 있었는데 열심히 읽었더니 시험에 많이 나와서 이득이었습니다. 시험 좀 잘보려면 연습문제 답지 따로 꼭 사서 풀어보세요 연습문제보다는 쉽게 나왔어요 주관식 비율 높아요(3문제 50-60점 정도?) 연습문제, 블랙보드 퀴즈 제대로 풀어보고 개념 여러번 돌렸더니 에이플 받았어요"
1079260,18,경제학원론,이지훈,80,19,0,교수님 수업 진짜 잘하심 내용 이해하기쉽게설명해주심 문제는 매주 수업요약노트랑 퀴즈풀어야하는데 너무 바쁠때는 가끔 까먹을수있다는게 단점 아지만 복습은 되니까 좋음
1079260,19,경제학원론,이지훈,100,19,1,준비 잘해오시고 위트있고 매너있으시고 교수님 와이프가 부러울정도. 근데 진짜 열심히 할 애들만 오셈 출튀하는애들이 정원 채우는거 아까울정도로 명교수님
1079260,20,경제학원론,이지훈,100,18,0,정말 수업을 많이 준비하시고 오심. 이는 블랙보드에 학생들이 질문을 적어놓으면 그에 대한 답변을 모두 준비해서 궁금점을 해결해 주심. 출결은 유첵인데 가끔식 너무 많은 출튀가 이루어지면 직접 호명하심. 수업만 잘 듣고 복습하면 성적은 잘 나옴. 근데 은근 과제가 많음
1079260,21,경제학원론,이지훈,60,18,1,수업준비는 열심히하시고 쉽게 가르쳐주실려고 노력하신다.다만 매시간 수업요약노트와 한 챕터가 끝날때마다기.한.내로 복습퀴즈를 봐야한다(좀 귀찮지만 어렵진 않다 하지만 비율이높다.) 문제는...시험의 채점기준이 매우 까다로우며 +성적을 받기 힘들어 공부한 거에 비해 성적이 잘 안나온다. 그러나...다른 교수님들에 비해...수업이 괜찮으니깐... 꼭! 요약노트와 퀴즈 열심하는 성실도가 필요하다
1079260,22,경제학원론,이지훈,100,17,0,"교수님이 경제학원론 처음 배우는 학생들에게 맞추기 위해 쉽게 가르치려고 노력하시는게 정말 눈에 보이는..전 정말 좋았어요. 다만 매 쉅 끝나고 강의노트를 블랙보드에 올려야 되는게 살짝 그랬지만, 쫌 귀찮을뿐 어렵거나 스트레스 받는것은 전혀 없었습니다"
1079260,23,경제학원론,이지훈,80,17,0,정말 열일하시는 교수님임...수업 준비도 굉장히 많이 해오시고 젠틀하심..교수님 자체는 굉장히 좋으시지만 학생들 입장에서는 귀찮은 교수님일 수도 있음...매 수업시간 끝날 때마다 수업요약노트 써야하고 원서로 된 문제도 풀어야함...😂게다가 블랙보드가 오류가 자주 나도 보니 수업요약노트쓸때 이상했던적 많음...
1079260,24,경제학원론,이지훈,100,16,0,경제학원론 중에 제일 꿀임 기본적인것만 잘해도 점수 잘줌
1079260,25,경제학원론,이지훈,100,17,0,갓갓 매 챕터마다  블랙보드 온라인시험이  있는데 비중은 크지 않고 어렵지 않음(검색하면 나옴)경제학에 대해서 암것도 몰라도 이해 되게끔 설명해주심
1079260,26,경제학원론,이지훈,100,17,0,"경영학과 경제학원론 교수님들 (김득갑, 김경원, 이지훈)중에 가장 좋다고 소문나셨습니다. 재밌게 잘 가르쳐 주시고 성격도 좋으세요."
1627818,0,경제학원론,오승구,100,20,0,시험 어디서 나올지도 찝어주시고 학점도 잘주시고 무엇보다 너무 친절하게 잘가르쳐주심 짱짱👍
1627818,1,경제학원론,오승구,100,20,0,과제도 초반에 딱한번 있었고 시험문제도 어디서 나올지 다 집어주시고 너무 친절하십니다 학생 한명한명 다 이끌어주시고 챙겨주세요
1627818,2,경제학원론,오승구,100,20,0,그냥 좋은말할때 이거 들으세요교수님도 착하시고 수업내용도 좋고 학점도 잘 나오고단점 꼽기가 매우힘든 강의
1627818,3,경제학원론,오승구,100,20,0,그저 갓 오승구 교수님... 진짜 이게 참교수님이라는 걸 느꼈음....엄청 친절하시고 학생들을 위해주시는게 싸강이었음에도 느껴짐
1627818,4,경제학원론,오승구,100,20,0,교수님 진짜 학생들 입장에서 생각해주심채고채고
1627818,5,경제학원론,오승구,100,20,0,이메일로 매번 친절하게 자료 보내주시고 수업 열정적으로 하심 너무 좋은 분
1627818,6,경제학원론,오승구,100,20,0,이 힘든시기에  그저 빛...과제1에 시험도 그냥 어디서나올지  핵심 다 알려주셔서  조금만 열심히 해도 잘받고  무엇보다  싸강인데도 진짜 열정적이신게 보여서 진짜  듣는동안 뿌듯했음..
1627818,7,경제학원론,오승구,100,18,0,"시험은 시험보기 2주전에 찝어주셔서 꿀이었고, 웬만하면 찝어주신대로 내주시는데 그 문제들을 활용하는 것 위주였음. 과제는 5년 후의 나의 모습에 대한 레포트 하나 쓰는 거였고, 출석도 거의 반영 안하심. 정말 좋은 분이셨음."
1627818,8,경제학원론,오승구,100,18,0,"학생들 생각 해주시는 분임. 질문도 잘 받아주시고,  빡빡하게 굴지도 않고 시험문제도 몇개 집어주시고 그러셔서 잘 들으면 잘 나올거임..."
1627818,9,경제학원론,오승구,100,18,0,진짜 너무 좋음❤️ 시험문제도 원리위주라 책읽고 교수님 수업 들으면 학점 잘나옴
1627818,10,경제학원론,오승구,100,18,0,"교수님 참 좋으시고, 과제도 적습니다. 시험도 찝어주시고 공부 외적인 것들도 많이 알려주심 짱짱"
1627818,11,경제학원론,오승구,100,17,3,시간강사인게 정말 아쉽다 수업쉽고 시험도 쉽고 과제도 없다. 교수님께 죄송한게 수업 듣는 학생들이 호응도 없고 맨 뒷자리가서 다른것만 한게 참...시험문제를 다 말해주는데도 점수가 극과극으로 갈린거 보면 잘 알수 있다
2099843,0,경제학원론,김준원,100,20,0,경제학 정말 싫어하지만 교수님은 차근차근 반복적으로 설명해주셔서 듣기 좋았음 ㅠㅠ 메일 답장도 바로바로 주시고 학생편의 많이봐주시는 편
2099843,1,경제학원론,김준원,100,20,0,수업에 대해 열정도 많으시규 좋으신분! 메일 답변도 바로 주셔서 좋앗음. 진도가 빠르지만 그만큼 내용도 알차고 경제학의 기초부분을 전체적으로 들을 수 있어서 좋았어요!
2099843,2,경제학원론,김준원,60,20,0,과제는 두번있었고 개념을 묻는 거여서 쉬웠음.  시험은 계산문제가 주를 이룸. 수업 잘 들었으면 필기내용+책 보고 풀 수 있음. 말투가 부드러우시고 학생들 존중하는 듯한 느낌이심
2099843,3,경제학원론,김준원,100,20,0,좀 빠른감이 없잖아 있지만 많은내용 알려주셔서 좋았음 과제 한 두번 있었는데 쉬운거라  금방금방 할수 있는 거였음 시험도 평소에 구준히 공부했으면 책보면서 잘 풀 수 있는것같음  친절하심 난 좋았음!
2099843,4,경제학원론,김준원,100,20,1,일단 내용이 너무 알참. 경제원론 다른 교수님들은 미시 돌다가 한학기 그냥 보내는 경우도 있는데 이분은 미시 거시 국제금융까지 다음 과목으로 넘어가는 중요한 것들 꼭 집어주심. 시험도 오픈북에 과제도 없어서 공부하고 학점 따고 싶으면 듣는 거 추천
1627820,0,관리회계,심동석,60,20,0,"온라인으로 수강한 종이인데, 수업을 빨리 감기해야 적당할 정도로 매끄러운 수업 진행은 아니었다. 하지만, 수업 중간에 격언을 끼워 넣거나 짤방으로 이해를 돕는 등 준비를 많이 해오시는 것 같았다. 시험은 서술형이다."
